Source,Latitude,Longitude,Time Zone,Elevation
NASA,-90.0,-0.0,14,2811.04
Year,Month,Day,Hour,Wspd,Tdry,DNI,DHI,GHI,rh,wdir,Albedo
2001,8,12,2,6.933,-57.08,0.0,0.0,0.0,100.0,38.549,0.01
2001,8,12,3,6.847,-57.111,0.0,0.0,0.0,100.0,39.63,0.01
2001,8,12,4,6.792,-57.244,0.0,0.0,0.0,100.0,40.709,0.01
2001,8,12,5,6.767,-57.564,0.0,0.0,0.0,100.0,41.771,0.01
2001,8,12,6,6.706,-58.064,0.0,0.0,0.0,100.0,42.781,0.01
2001,8,12,7,6.614,-58.697,0.0,0.0,0.0,100.0,43.804,0.01
2001,8,12,8,6.546,-59.4,0.0,0.0,0.0,100.0,44.758,0.01
2001,8,12,9,6.497,-60.072,0.0,0.0,0.0,100.0,45.39,0.01
2001,8,12,10,6.447,-60.666,0.0,0.0,0.0,100.0,45.736,0.01
2001,8,12,11,6.332,-61.189,0.0,0.0,0.0,100.0,45.9,0.01
2001,8,12,12,6.165,-61.58,0.0,0.0,0.0,100.0,45.616,0.01
2001,8,12,13,6.011,-61.822,0.0,0.0,0.0,100.0,44.368,0.01
2001,8,12,14,5.867,-62.009,0.0,0.0,0.0,100.0,42.356,0.01
2001,8,12,15,5.751,-62.15,0.0,0.0,0.0,100.0,39.985,0.01
2001,8,12,16,5.652,-62.298,0.0,0.0,0.0,100.0,37.361,0.01
2001,8,12,17,5.671,-62.408,0.0,0.0,0.0,100.0,34.391,0.01
2001,8,12,18,5.766,-62.486,0.0,0.0,0.0,100.0,31.536,0.01
2001,8,12,19,5.859,-62.517,0.0,0.0,0.0,100.0,29.299,0.01
2001,8,12,20,5.94,-62.533,0.0,0.0,0.0,100.0,27.576,0.01
2001,8,12,21,6.01,-62.509,0.0,0.0,0.0,100.0,26.065,0.01
2001,8,12,22,6.041,-62.502,0.0,0.0,0.0,100.0,24.61,0.01
2001,8,12,23,6.011,-62.509,0.0,0.0,0.0,100.0,23.433,0.01
2001,8,13,0,5.942,-62.541,0.0,0.0,0.0,100.0,22.249,0.01
2001,8,13,1,5.87,-62.603,0.0,0.0,0.0,100.0,20.895,0.01
2001,8,13,2,5.797,-62.697,0.0,0.0,0.0,100.0,19.607,0.01
2001,8,13,3,5.727,-62.806,0.0,0.0,0.0,100.0,18.287,0.01
2001,8,13,4,5.642,-62.923,0.0,0.0,0.0,100.0,16.904,0.01
2001,8,13,5,5.543,-63.087,0.0,0.0,0.0,100.0,15.701,0.01
2001,8,13,6,5.418,-63.314,0.0,0.0,0.0,100.0,14.958,0.01
2001,8,13,7,5.271,-63.58,0.0,0.0,0.0,100.0,14.242,0.01
2001,8,13,8,5.101,-63.892,0.0,0.0,0.0,100.0,13.462,0.01
2001,8,13,9,4.927,-64.197,0.0,0.0,0.0,100.0,12.361,0.01
2001,8,13,10,4.846,-64.564,0.0,0.0,0.0,100.0,11.437,0.01
2001,8,13,11,4.926,-64.994,0.0,0.0,0.0,100.0,11.898,0.01
2001,8,13,12,4.994,-65.494,0.0,0.0,0.0,100.0,12.558,0.01
2001,8,13,13,5.034,-65.931,0.0,0.0,0.0,100.0,12.915,0.01
2001,8,13,14,5.011,-66.306,0.0,0.0,0.0,100.0,12.606,0.01
2001,8,13,15,4.9,-66.541,0.0,0.0,0.0,100.0,13.837,0.01
2001,8,13,16,4.712,-66.595,0.0,0.0,0.0,100.0,14.105,0.01
2001,8,13,17,4.496,-66.556,0.0,0.0,0.0,100.0,15.316,0.01
2001,8,13,18,4.588,-66.384,0.0,0.0,0.0,100.0,19.391,0.01
2001,8,13,19,4.795,-66.072,0.0,0.0,0.0,100.0,21.004,0.01
2001,8,13,20,5.045,-65.697,0.0,0.0,0.0,100.0,20.961,0.01
2001,8,13,21,5.257,-65.392,0.0,0.0,0.0,100.0,20.078,0.01
2001,8,13,22,5.525,-65.15,0.0,0.0,0.0,100.0,16.513,0.01
2001,8,13,23,5.558,-65.064,0.0,0.0,0.0,100.0,16.244,0.01
2001,8,14,0,5.304,-64.861,0.0,0.0,0.0,100.0,16.78,0.01
2001,8,14,1,5.349,-64.377,0.0,0.0,0.0,100.0,17.773,0.01
2001,8,14,2,5.561,-63.806,0.0,0.0,0.0,100.0,18.002,0.01
2001,8,14,3,5.716,-63.322,0.0,0.0,0.0,100.0,16.924,0.01
2001,8,14,4,5.752,-63.002,0.0,0.0,0.0,100.0,15.357,0.01
2001,8,14,5,5.713,-62.791,0.0,0.0,0.0,100.0,14.492,0.01
2001,8,14,6,5.664,-62.65,0.0,0.0,0.0,100.0,13.806,0.01
2001,8,14,7,5.696,-62.502,0.0,0.0,0.0,100.0,13.808,0.01
2001,8,14,8,5.781,-62.337,0.0,0.0,0.0,100.0,13.999,0.01
2001,8,14,9,5.864,-62.181,0.0,0.0,0.0,100.0,14.11,0.01
2001,8,14,10,5.878,-62.087,0.0,0.0,0.0,100.0,13.999,0.01
2001,8,14,11,5.912,-62.244,0.0,0.0,0.0,100.0,14.385,0.01
2001,8,14,12,5.853,-62.564,0.0,0.0,0.0,100.0,16.04,0.01
2001,8,14,13,5.801,-62.845,0.0,0.0,0.0,100.0,18.289,0.01
2001,8,14,14,5.787,-63.056,0.0,0.0,0.0,100.0,20.466,0.01
2001,8,14,15,5.809,-63.189,0.0,0.0,0.0,100.0,22.288,0.01
2001,8,14,16,5.825,-63.291,0.0,0.0,0.0,100.0,23.643,0.01
2001,8,14,17,5.808,-63.119,0.0,0.0,0.0,100.0,24.221,0.01
2001,8,14,18,5.864,-62.697,0.0,0.0,0.0,100.0,23.559,0.01
2001,8,14,19,5.925,-62.275,0.0,0.0,0.0,100.0,22.643,0.01
2001,8,14,20,5.928,-61.892,0.0,0.0,0.0,100.0,21.9,0.01
2001,8,14,21,5.905,-61.541,0.0,0.0,0.0,100.0,21.745,0.01
2001,8,14,22,5.893,-61.205,0.0,0.0,0.0,100.0,21.872,0.01
2001,8,14,23,5.871,-60.916,0.0,0.0,0.0,100.0,22.368,0.01
2001,8,15,0,5.893,-60.627,0.0,0.0,0.0,100.0,23.268,0.01
2001,8,15,1,5.972,-60.361,0.0,0.0,0.0,100.0,24.252,0.01
2001,8,15,2,6.067,-60.095,0.0,0.0,0.0,100.0,25.146,0.01
2001,8,15,3,6.181,-59.861,0.0,0.0,0.0,100.0,26.014,0.01
2001,8,15,4,6.296,-59.65,0.0,0.0,0.0,100.0,26.692,0.01
2001,8,15,5,6.328,-59.494,0.0,0.0,0.0,100.0,27.261,0.01
2001,8,15,6,6.332,-59.4,0.0,0.0,0.0,100.0,27.64,0.01
2001,8,15,7,6.353,-59.337,0.0,0.0,0.0,100.0,27.857,0.01
2001,8,15,8,6.341,-59.275,0.0,0.0,0.0,100.0,28.239,0.01
2001,8,15,9,6.313,-59.236,0.0,0.0,0.0,100.0,29.103,0.01
2001,8,15,10,6.279,-59.236,0.0,0.0,0.0,100.0,30.426,0.01
2001,8,15,11,6.276,-58.962,0.0,0.0,0.0,100.0,31.771,0.01
2001,8,15,12,6.407,-58.478,0.0,0.0,0.0,100.0,32.198,0.01
2001,8,15,13,6.523,-58.025,0.0,0.0,0.0,100.0,31.882,0.01
2001,8,15,14,6.566,-57.705,0.0,0.0,0.0,100.0,31.572,0.01
2001,8,15,15,6.549,-57.525,0.0,0.0,0.0,100.0,31.339,0.01
2001,8,15,16,6.517,-57.431,0.0,0.0,0.0,100.0,31.27,0.01
2001,8,15,17,6.666,-57.595,0.0,0.0,0.0,100.0,32.069,0.01
2001,8,15,18,6.808,-57.916,0.0,0.0,0.0,100.0,34.292,0.01
2001,8,15,19,6.894,-58.212,0.0,0.0,0.0,100.0,36.753,0.01
2001,8,15,20,7.001,-58.455,0.0,0.0,0.0,100.0,38.43,0.01
2001,8,15,21,7.12,-58.712,0.0,0.0,0.0,100.0,39.121,0.01
2001,8,15,22,7.221,-58.947,0.0,0.0,0.0,100.0,39.028,0.01
2001,8,15,23,7.266,-59.103,0.0,0.0,0.0,100.0,38.188,0.01
2001,8,16,0,7.278,-59.056,0.0,0.0,0.0,100.0,37.104,0.01
2001,8,16,1,7.309,-58.798,0.0,0.0,0.0,100.0,35.78,0.01
2001,8,16,2,7.352,-58.408,0.0,0.0,0.0,100.0,33.471,0.01
2001,8,16,3,7.345,-58.033,0.0,0.0,0.0,100.0,31.915,0.01
2001,8,16,4,7.325,-57.712,0.0,0.0,0.0,100.0,30.723,0.01
2001,8,16,5,7.22,-57.494,0.0,0.0,0.0,100.0,29.922,0.01
2001,8,16,6,7.03,-57.384,0.0,0.0,0.0,100.0,29.784,0.01
2001,8,16,7,6.957,-57.33,0.0,0.0,0.0,100.0,30.28,0.01
2001,8,16,8,6.987,-57.306,0.0,0.0,0.0,100.0,30.953,0.01
2001,8,16,9,7.069,-57.298,0.0,0.0,0.0,99.688,31.442,0.01
2001,8,16,10,7.09,-57.431,0.0,0.0,0.0,99.438,31.711,0.01
2001,8,16,11,7.079,-57.416,0.0,0.0,0.0,99.875,27.329,0.01
2001,8,16,12,6.732,-57.548,0.0,0.0,0.0,98.25,28.26,0.01
2001,8,16,13,6.557,-57.752,0.0,0.0,0.0,96.5,31.455,0.01
2001,8,16,14,6.61,-57.728,0.0,0.0,0.0,96.125,34.892,0.01
2001,8,16,15,6.673,-57.533,0.0,0.0,0.0,96.25,36.91,0.01
2001,8,16,16,6.683,-57.291,0.0,0.0,0.0,96.75,37.687,0.01
2001,8,16,17,6.743,-56.97,0.0,0.0,0.0,96.562,37.799,0.01
2001,8,16,18,6.829,-56.814,0.0,0.0,0.0,96.562,37.984,0.01
2001,8,16,19,6.973,-56.845,0.0,0.0,0.0,97.625,38.449,0.01
2001,8,16,20,7.129,-56.791,0.0,0.0,0.0,99.25,38.817,0.01
2001,8,16,21,7.252,-56.619,0.0,0.0,0.0,100.0,38.747,0.01
2001,8,16,22,7.367,-56.353,0.0,0.0,0.0,100.0,38.109,0.01
2001,8,16,23,7.447,-55.97,0.0,0.0,0.0,99.938,37.327,0.01
2001,8,17,0,7.57,-55.58,0.0,0.0,0.0,99.562,35.888,0.01
2001,8,17,1,7.534,-55.181,0.0,0.0,0.0,98.562,35.206,0.01
2001,8,17,2,7.527,-54.697,0.0,0.0,0.0,97.875,34.812,0.01
2001,8,17,3,7.514,-54.228,0.0,0.0,0.0,97.312,33.723,0.01
2001,8,17,4,7.51,-53.861,0.0,0.0,0.0,96.312,33.674,0.01
2001,8,17,5,7.471,-53.689,0.0,0.0,0.0,95.688,31.878,0.01
2001,8,17,6,7.307,-53.08,0.0,0.0,0.0,97.75,27.716,0.01
2001,8,17,7,7.14,-53.072,0.0,0.0,0.0,97.0,28.921,0.01
2001,8,17,8,6.981,-53.267,0.0,0.0,0.0,96.0,33.637,0.01
2001,8,17,9,7.064,-53.244,0.0,0.0,0.0,95.25,35.184,0.01
2001,8,17,10,7.023,-52.908,0.0,0.0,0.0,94.812,33.796,0.01
2001,8,17,11,6.866,-52.447,0.0,0.0,0.0,95.188,32.406,0.01
2001,8,17,12,6.695,-51.978,0.0,0.0,0.0,96.0,29.886,0.01
2001,8,17,13,6.64,-51.947,0.0,0.0,0.0,96.25,32.606,0.01
2001,8,17,14,6.741,-51.783,0.0,0.0,0.0,96.312,33.322,0.01
2001,8,17,15,6.817,-51.564,0.0,0.0,0.0,96.125,33.453,0.01
2001,8,17,16,6.895,-51.298,0.0,0.0,0.0,96.0,33.96,0.01
2001,8,17,17,7.052,-51.033,0.0,0.0,0.0,96.562,34.94,0.01
2001,8,17,18,7.256,-50.627,0.0,0.0,0.0,96.625,35.932,0.01
2001,8,17,19,7.482,-50.166,0.0,0.0,0.0,96.938,33.889,0.01
2001,8,17,20,7.691,-50.283,0.0,0.0,0.0,96.688,34.739,0.01
2001,8,17,21,7.614,-50.439,0.0,0.0,0.0,96.688,33.576,0.01
2001,8,17,22,7.661,-50.431,0.0,0.0,0.0,96.875,32.718,0.01
2001,8,17,23,7.627,-51.033,0.0,0.0,0.0,98.875,36.67,0.01
2001,8,18,0,7.462,-51.908,0.0,0.0,0.0,99.75,40.712,0.01
2001,8,18,1,7.496,-52.533,0.0,0.0,0.0,98.562,42.804,0.01
2001,8,18,2,7.485,-52.853,0.0,0.0,0.0,96.188,42.885,0.01
2001,8,18,3,7.421,-52.994,0.0,0.0,0.0,93.875,42.44,0.01
2001,8,18,4,7.36,-53.127,0.0,0.0,0.0,92.562,42.548,0.01
2001,8,18,5,7.395,-53.181,0.0,0.0,0.0,90.125,43.117,0.01
2001,8,18,6,7.404,-53.22,0.0,0.0,0.0,87.125,44.059,0.01
2001,8,18,7,7.383,-53.267,0.0,0.0,0.0,84.562,46.544,0.01
2001,8,18,8,7.363,-53.306,0.0,0.0,0.0,82.25,49.346,0.01
2001,8,18,9,7.303,-53.392,0.0,0.0,0.0,80.312,52.039,0.01
2001,8,18,10,7.187,-53.541,0.0,0.0,0.0,78.938,54.289,0.01
2001,8,18,11,7.062,-53.97,0.0,0.0,0.0,80.875,56.644,0.01
2001,8,18,12,7.002,-54.65,0.0,0.0,0.0,85.875,59.716,0.01
2001,8,18,13,7.037,-55.291,0.0,0.0,0.0,90.812,62.781,0.01
2001,8,18,14,7.073,-55.884,0.0,0.0,0.0,95.0,64.624,0.01
2001,8,18,15,7.082,-56.416,0.0,0.0,0.0,98.438,65.216,0.01
2001,8,18,16,7.062,-56.931,0.0,0.0,0.0,100.0,65.561,0.01
2001,8,18,17,6.977,-57.205,0.0,0.0,0.0,100.0,65.243,0.01
2001,8,18,18,6.895,-57.252,0.0,0.0,0.0,100.0,64.712,0.01
2001,8,18,19,6.787,-57.252,0.0,0.0,0.0,100.0,64.792,0.01
2001,8,18,20,6.669,-57.212,0.0,0.0,0.0,100.0,65.206,0.01
2001,8,18,21,6.584,-57.111,0.0,0.0,0.0,100.0,65.685,0.01
2001,8,18,22,6.547,-56.9,0.0,0.0,0.0,100.0,66.065,0.01
2001,8,18,23,6.557,-57.103,0.0,0.0,0.0,100.0,66.55,0.01
2001,8,19,0,6.572,-57.705,0.0,0.0,0.0,100.0,67.642,0.01
2001,8,19,1,6.591,-58.33,0.0,0.0,0.0,100.0,68.88,0.01
2001,8,19,2,6.634,-58.916,0.0,0.0,0.0,100.0,69.815,0.01
2001,8,19,3,6.653,-59.478,0.0,0.0,0.0,100.0,70.161,0.01
2001,8,19,4,6.578,-59.962,0.0,0.0,0.0,100.0,69.563,0.01
2001,8,19,5,6.375,-59.923,0.0,0.0,0.0,100.0,68.655,0.01
2001,8,19,6,6.206,-59.384,0.0,0.0,0.0,100.0,66.243,0.01
2001,8,19,7,6.024,-58.853,0.0,0.0,0.0,100.0,63.003,0.01
2001,8,19,8,5.867,-58.431,0.0,0.0,0.0,100.0,61.183,0.01
2001,8,19,9,5.799,-58.095,0.0,0.0,0.0,100.0,61.778,0.01
2001,8,19,10,5.821,-57.814,0.0,0.0,0.0,99.75,64.226,0.01
2001,8,19,11,5.879,-57.83,0.0,0.0,0.0,100.0,66.671,0.01
2001,8,19,12,5.909,-58.041,0.0,0.0,0.0,100.0,68.761,0.01
2001,8,19,13,5.955,-58.252,0.0,0.0,0.0,100.0,70.377,0.01
2001,8,19,14,6.031,-58.439,0.0,0.0,0.0,100.0,70.791,0.01
2001,8,19,15,6.129,-58.611,0.0,0.0,0.0,100.0,70.179,0.01
2001,8,19,16,6.239,-58.83,0.0,0.0,0.0,100.0,69.091,0.01
2001,8,19,17,6.279,-58.822,0.0,0.0,0.0,100.0,68.159,0.01
2001,8,19,18,6.263,-58.611,0.0,0.0,0.0,100.0,67.017,0.01
2001,8,19,19,6.19,-58.47,0.0,0.0,0.0,100.0,66.023,0.01
2001,8,19,20,6.091,-58.377,0.0,0.0,0.0,100.0,65.769,0.01
2001,8,19,21,6.013,-58.306,0.0,0.0,0.0,100.0,66.166,0.01
2001,8,19,22,5.929,-58.236,0.0,0.0,0.0,100.0,66.881,0.01
2001,8,19,23,5.757,-58.361,0.0,0.0,0.0,100.0,68.17,0.01
2001,8,20,0,5.674,-58.634,0.0,0.0,0.0,100.0,70.367,0.01
2001,8,20,1,5.668,-58.869,0.0,0.0,0.0,100.0,72.264,0.01
2001,8,20,2,5.607,-59.041,0.0,0.0,0.0,100.0,72.903,0.01
2001,8,20,3,5.497,-59.236,0.0,0.0,0.0,100.0,72.209,0.01
2001,8,20,4,5.409,-59.462,0.0,0.0,0.0,100.0,70.335,0.01
2001,8,20,5,5.401,-59.634,0.0,0.0,0.0,100.0,67.552,0.01
2001,8,20,6,5.402,-59.783,0.0,0.0,0.0,100.0,64.473,0.01
2001,8,20,7,5.337,-59.994,0.0,0.0,0.0,100.0,61.784,0.01
2001,8,20,8,5.167,-60.189,0.0,0.0,0.0,100.0,59.868,0.01
2001,8,20,9,4.924,-60.416,0.0,0.0,0.0,100.0,58.958,0.01
2001,8,20,10,4.71,-60.634,0.0,0.0,0.0,100.0,59.053,0.01
2001,8,20,11,4.587,-61.087,0.0,0.0,0.0,100.0,58.015,0.01
2001,8,20,12,4.547,-61.697,0.0,0.0,0.0,100.0,55.218,0.01
2001,8,20,13,4.55,-62.298,0.0,0.0,0.0,100.0,51.694,0.01
2001,8,20,14,4.551,-62.837,0.0,0.0,0.0,100.0,47.435,0.01
2001,8,20,15,4.605,-63.337,0.0,0.0,0.0,100.0,42.731,0.01
2001,8,20,16,4.721,-63.798,0.0,0.0,0.0,100.0,37.875,0.01
2001,8,20,17,4.811,-64.017,0.0,0.0,0.0,100.0,34.748,0.01
2001,8,20,18,4.848,-64.064,0.0,0.0,0.0,100.0,32.563,0.01
2001,8,20,19,4.858,-64.134,0.0,0.0,0.0,100.0,31.185,0.01
2001,8,20,20,4.876,-64.181,0.0,0.0,0.0,100.0,30.633,0.01
2001,8,20,21,4.9,-64.15,0.0,0.0,0.0,100.0,30.039,0.01
2001,8,20,22,4.895,-64.048,0.0,0.0,0.0,100.0,28.815,0.01
2001,8,20,23,4.796,-64.298,0.0,0.0,0.0,100.0,28.402,0.01
2001,8,21,0,4.625,-64.97,0.0,0.0,0.0,100.0,29.553,0.01
2001,8,21,1,4.554,-65.642,0.0,0.0,0.0,100.0,31.318,0.01
2001,8,21,2,4.6,-66.173,0.0,0.0,0.0,100.0,33.15,0.01
2001,8,21,3,4.724,-66.556,0.0,0.0,0.0,100.0,34.557,0.01
2001,8,21,4,4.839,-66.861,0.0,0.0,0.0,100.0,35.538,0.01
2001,8,21,5,4.909,-66.775,0.0,0.0,0.0,100.0,34.955,0.01
2001,8,21,6,4.973,-66.361,0.0,0.0,0.0,100.0,32.816,0.01
2001,8,21,7,4.991,-66.009,0.0,0.0,0.0,100.0,30.579,0.01
2001,8,21,8,4.982,-65.752,0.0,0.0,0.0,100.0,28.775,0.01
2001,8,21,9,4.979,-65.502,0.0,0.0,0.0,100.0,27.369,0.01
2001,8,21,10,4.982,-65.291,0.0,0.0,0.0,100.0,26.244,0.01
2001,8,21,11,4.989,-65.267,0.0,0.0,0.0,100.0,26.204,0.01
2001,8,21,12,5.039,-65.431,0.0,0.0,0.0,100.0,27.519,0.01
2001,8,21,13,5.11,-65.587,0.0,0.0,0.0,100.0,29.191,0.01
2001,8,21,14,5.172,-65.72,0.0,0.0,0.0,100.0,30.4,0.01
2001,8,21,15,5.208,-65.783,0.0,0.0,0.0,100.0,31.067,0.01
2001,8,21,16,5.248,-65.791,0.0,0.0,0.0,100.0,31.3,0.01
2001,8,21,17,5.295,-65.642,0.0,0.0,0.0,100.0,30.5,0.01
2001,8,21,18,5.378,-65.384,0.0,0.0,0.0,100.0,29.022,0.01
2001,8,21,19,5.469,-65.127,0.0,0.0,0.0,100.0,27.846,0.01
2001,8,21,20,5.552,-64.9,0.0,0.0,0.0,100.0,27.214,0.01
2001,8,21,21,5.688,-64.697,0.0,0.0,0.0,100.0,26.776,0.01
2001,8,21,22,5.842,-64.509,0.0,0.0,0.0,100.0,26.188,0.01
2001,8,21,23,5.888,-64.423,0.0,0.0,0.0,100.0,25.885,0.01
2001,8,22,0,5.84,-64.439,0.0,0.0,0.0,100.0,25.091,0.01
2001,8,22,1,5.788,-64.439,0.0,0.0,0.0,100.0,25.078,0.01
2001,8,22,2,5.777,-64.455,0.0,0.0,0.0,100.0,25.213,0.01
2001,8,22,3,5.812,-64.502,0.0,0.0,0.0,100.0,25.049,0.01
2001,8,22,4,5.877,-64.611,0.0,0.0,0.0,100.0,23.669,0.01
2001,8,22,5,5.997,-64.728,0.0,0.0,0.0,100.0,20.276,0.01
2001,8,22,6,6.028,-64.791,0.0,0.0,0.0,100.0,18.2,0.01
2001,8,22,7,6.231,-64.931,0.0,0.0,0.0,100.0,21.321,0.01
2001,8,22,8,6.516,-65.08,0.0,0.0,0.0,99.938,22.414,0.01
2001,8,22,9,6.66,-65.283,0.0,0.0,0.0,99.0,20.965,0.01
2001,8,22,10,6.769,-65.322,0.0,0.0,0.0,99.438,17.117,0.01
2001,8,22,11,6.935,-65.666,0.0,0.0,0.0,100.0,18.864,0.01
2001,8,22,12,7.051,-66.337,0.0,0.0,0.0,100.0,22.132,0.01
2001,8,22,13,7.094,-66.978,0.0,0.0,0.0,99.25,24.392,0.01
2001,8,22,14,7.086,-67.642,0.0,0.0,0.0,98.5,26.311,0.01
2001,8,22,15,7.081,-68.33,0.0,0.0,0.0,98.062,28.035,0.01
2001,8,22,16,7.099,-69.033,0.0,0.0,0.0,97.812,29.612,0.01
2001,8,22,17,6.964,-69.212,0.0,0.0,0.0,94.938,27.456,0.01
2001,8,22,18,6.901,-69.056,0.0,0.0,0.0,93.0,24.621,0.01
2001,8,22,19,6.981,-68.845,0.0,0.0,0.0,92.625,22.087,0.01
2001,8,22,20,7.125,-68.259,0.0,0.0,0.0,95.438,18.276,0.01
2001,8,22,21,7.284,-67.587,0.0,0.0,0.0,95.562,19.484,0.01
2001,8,22,22,7.625,-66.619,0.0,0.0,0.0,96.25,20.7,0.01
2001,8,22,23,7.946,-65.361,0.0,0.0,0.0,97.312,19.949,0.01
2001,8,23,0,8.135,-64.119,0.0,0.0,0.0,98.312,18.244,0.01
2001,8,23,1,8.255,-63.142,0.0,0.0,0.0,98.625,16.72,0.01
2001,8,23,2,8.376,-62.556,0.0,0.0,0.0,98.125,15.916,0.01
2001,8,23,3,8.43,-62.291,0.0,0.0,0.0,97.312,15.646,0.01
2001,8,23,4,8.444,-62.244,0.0,0.0,0.0,96.875,16.004,0.01
2001,8,23,5,8.34,-62.353,0.0,0.0,0.0,97.188,16.041,0.01
2001,8,23,6,8.256,-62.392,0.0,0.0,0.0,97.062,16.154,0.01
2001,8,23,7,8.219,-62.119,0.0,0.0,0.0,97.188,16.454,0.01
2001,8,23,8,8.209,-61.517,0.0,0.0,0.0,97.375,16.59,0.01
2001,8,23,9,8.226,-60.689,0.0,0.0,0.0,98.0,16.611,0.01
2001,8,23,10,8.298,-59.712,0.0,0.0,0.0,98.188,16.575,0.01
2001,8,23,11,8.433,-58.697,0.0,0.0,0.0,98.375,16.689,0.01
2001,8,23,12,8.594,-57.65,0.0,0.0,0.0,98.125,16.804,0.01
2001,8,23,13,8.754,-56.587,0.0,0.0,0.0,97.562,16.381,0.01
2001,8,23,14,8.928,-55.611,0.0,0.0,0.0,96.875,14.96,0.01
2001,8,23,15,9.073,-54.791,0.0,0.0,0.0,96.25,12.684,0.01
2001,8,23,16,9.174,-54.127,0.0,0.0,0.0,95.875,10.104,0.01
2001,8,23,17,9.258,-53.658,0.0,0.0,0.0,96.062,7.467,0.01
2001,8,23,18,9.332,-53.275,0.0,0.0,0.0,96.188,5.524,0.01
2001,8,23,19,9.358,-52.869,0.0,0.0,0.0,96.062,4.597,0.01
2001,8,23,20,9.34,-52.462,0.0,0.0,0.0,95.812,4.366,0.01
2001,8,23,21,9.243,-52.158,0.0,0.0,0.0,95.438,4.168,0.01
2001,8,23,22,9.085,-52.041,0.0,0.0,0.0,95.0,3.204,0.01
2001,8,23,23,8.901,-52.15,0.0,0.0,0.0,94.938,1.408,0.01
2001,8,24,0,8.657,-52.486,0.0,0.0,0.0,95.375,359.276,0.01
2001,8,24,1,8.392,-52.884,0.0,0.0,0.0,95.625,357.385,0.01
2001,8,24,2,8.121,-53.205,0.0,0.0,0.0,95.688,356.083,0.01
2001,8,24,3,7.96,-53.384,0.0,0.0,0.0,95.688,356.567,0.01
2001,8,24,4,7.897,-53.439,0.0,0.0,0.0,95.75,357.619,0.01
2001,8,24,5,7.807,-53.291,0.0,0.0,0.0,95.312,358.566,0.01
2001,8,24,6,7.63,-53.009,0.0,0.0,0.0,95.375,357.829,0.01
2001,8,24,7,7.49,-52.642,0.0,0.0,0.0,95.688,357.728,0.01
2001,8,24,8,7.438,-52.283,0.0,0.0,0.0,95.812,359.157,0.01
2001,8,24,9,7.336,-52.072,0.0,0.0,0.0,96.188,0.549,0.01
2001,8,24,10,7.2,-51.994,0.0,0.0,0.0,96.125,2.114,0.01
2001,8,24,11,7.092,-52.002,0.0,0.0,0.0,96.312,3.537,0.01
2001,8,24,12,7.032,-52.056,0.0,0.0,0.0,96.375,4.779,0.01
2001,8,24,13,6.943,-52.095,0.0,0.0,0.0,96.188,6.525,0.01
2001,8,24,14,6.859,-52.158,0.0,0.0,0.0,96.188,8.647,0.01
2001,8,24,15,6.82,-52.158,0.0,0.0,0.0,95.312,10.628,0.01
2001,8,24,16,6.787,-52.158,0.0,0.0,0.0,94.375,12.228,0.01
2001,8,24,17,6.759,-52.244,0.0,0.0,0.0,94.25,13.297,0.01
2001,8,24,18,6.713,-52.416,0.0,0.0,0.0,94.812,14.214,0.01
2001,8,24,19,6.598,-52.384,0.0,0.0,0.0,96.188,14.398,0.01
2001,8,24,20,6.403,-52.541,0.0,0.0,0.0,96.062,13.477,0.01
2001,8,24,21,6.314,-52.923,0.0,0.0,0.0,96.125,14.913,0.01
2001,8,24,22,6.493,-53.486,0.0,0.0,0.0,95.562,18.304,0.01
2001,8,24,23,6.774,-54.002,0.0,0.0,0.0,96.25,17.933,0.01
2001,8,25,0,6.916,-54.556,0.0,0.0,0.0,96.25,19.192,0.01
2001,8,25,1,7.011,-55.127,0.0,0.0,0.0,96.25,19.667,0.01
2001,8,25,2,6.989,-55.697,0.0,0.0,0.0,96.312,16.896,0.01
2001,8,25,3,6.958,-56.181,0.0,0.0,0.0,96.312,14.301,0.01
2001,8,25,4,6.877,-56.502,0.0,0.0,0.0,96.375,14.81,0.01
2001,8,25,5,6.712,-56.306,0.0,0.0,0.0,95.688,17.127,0.01
2001,8,25,6,6.916,-55.986,0.0,0.0,0.0,94.688,20.359,0.01
2001,8,25,7,7.079,-55.533,0.0,0.0,0.0,94.438,19.535,0.01
2001,8,25,8,6.981,-54.923,0.0,0.0,0.0,94.938,16.447,0.01
2001,8,25,9,6.853,-54.322,0.0,0.0,0.0,95.688,15.066,0.01
2001,8,25,10,6.923,-53.767,0.0,0.0,0.0,95.75,15.714,0.01
2001,8,25,11,7.207,-53.627,0.0,0.0,0.0,98.188,16.176,0.01
2001,8,25,12,7.633,-53.502,0.0,0.0,0.0,98.438,9.366,0.01
2001,8,25,13,7.517,-54.017,0.0,0.0,0.0,98.062,7.945,0.01
2001,8,25,14,7.282,-54.525,0.0,0.0,0.0,98.312,9.26,0.01
2001,8,25,15,7.075,-54.877,0.0,0.0,0.0,98.938,13.668,0.01
2001,8,25,16,7.359,-55.056,0.0,0.0,0.0,98.875,15.202,0.01
2001,8,25,17,7.128,-54.978,0.0,0.0,0.0,96.25,19.329,0.01
2001,8,25,18,6.678,-55.009,0.0,0.0,0.0,94.75,25.426,0.01
2001,8,25,19,6.536,-55.212,0.0,0.0,0.0,94.438,28.25,0.01
2001,8,25,20,6.599,-55.423,0.0,0.0,0.0,93.812,30.603,0.01
